Søkenavn;Art1;Art2;Art3;Gml1;Gml2;Gml3;Tar1;Tar2;Tar3;EmmaNavn;Kat;Notat;;Ant tegn;Art1,2,3;Gml;HS;Toll NÅ;
FIC cha;60238;60233;0;152;156;0;6029039;6029023;;"Ficus bussei ""changuensis""";156;;;26;#REF!;#REF!;#REF!;#REF!;
FIC CYA;60238;60233;0;152;156;0;6029039;6029023;;Ficus cyathistipula;156;;;19;#REF!;#REF!;#REF!;#REF!;
FIC DEL;60238;60233;0;152;156;0;6029039;6029023;;Ficus deltoidea;156;;;15;#REF!;#REF!;#REF!;#REF!;
FIC ELA;60237;60233;0;154;156;0;6029032;6029023;;Ficus elastica;156;;;14;#REF!;#REF!;#REF!;#REF!;
FIC fas;60238;60233;0;152;156;0;6029039;6029023;;"Ficus bussei ""fasciculata""";156;;;26;#REF!;#REF!;#REF!;#REF!;
FIC KIN;60238;60233;0;152;156;0;6029039;6029023;;"Ficus benjamina ""kinky""";156;;;23;#REF!;#REF!;#REF!;#REF!;
FIC LEP;60238;60233;0;152;156;0;6029039;6029023;;Ficus leprieurii(triangu);156;;;25;#REF!;#REF!;#REF!;#REF!;
FIC lep;60238;60233;0;152;156;0;6029039;6029023;;Ficus triangularis;156;;;18;#REF!;#REF!;#REF!;#REF!;
FIC LIN;60238;60233;0;152;156;0;6029039;6029023;;Ficus lingua;156;;;12;#REF!;#REF!;#REF!;#REF!;
FIC LYR;60238;60233;0;152;156;0;6029039;6029023;;Ficus lyrata;156;;;12;#REF!;#REF!;#REF!;#REF!;
FIC MAC;60238;60233;0;152;156;0;6029039;6029023;;Ficus macrophylla;156;;;17;#REF!;#REF!;#REF!;#REF!;
FIC mag;60238;60233;0;152;156;0;6029039;6029023;;"Ficus bussei ""magenjensis""";156;;;26;#REF!;#REF!;#REF!;#REF!;
FIC MIC;60238;60233;0;152;156;0;6029039;6029023;;Ficus microcarpa;156;;;16;#REF!;#REF!;#REF!;#REF!;
FIC MOC;60238;60233;0;152;156;0;6029039;6029023;;Ficus microcarpa 'moclame';156;;;26;#REF!;#REF!;#REF!;#REF!;
FIC nat;60238;60233;0;152;156;0;6029039;6029023;;Ficus triangularis;156;;;18;#REF!;#REF!;#REF!;#REF!;
FIC NER;60238;60233;0;152;156;0;6029039;6029023;;Ficus neriifolia;156;;;16;#REF!;#REF!;#REF!;#REF!;
Fic nit;60238;60233;0;152;156;0;6029039;6029023;;"Ficus microcarpa ""nitida""";156;;;25;#REF!;#REF!;#REF!;#REF!;
FIC PAN;60238;60233;0;152;156;0;6029039;6029023;;"Ficus ""pandora"" benjamina";156;;;25;#REF!;#REF!;#REF!;#REF!;
FIC PUM;60238;60233;0;152;156;0;6029039;6029023;;Ficus pumila;156;;;12;#REF!;#REF!;#REF!;#REF!;
FIC REL;60238;60233;0;152;156;0;6029039;6029023;;Ficus religiosa;156;;;15;#REF!;#REF!;#REF!;#REF!;
FIC RET;60238;60233;0;152;156;0;6029039;6029023;;Ficus retusa;156;;;12;#REF!;#REF!;#REF!;#REF!;
FIC ROB;60238;60233;0;152;156;0;6029039;6029023;;Ficus robusta;156;;;13;#REF!;#REF!;#REF!;#REF!;
FIC SAG;60238;60233;0;152;156;0;6029039;6029023;;Ficus sagittata;156;;;15;#REF!;#REF!;#REF!;#REF!;
FIC SCH;60238;60233;0;152;156;0;6029039;6029023;;Ficus schlechteri;156;;;17;#REF!;#REF!;#REF!;#REF!;
FIC som;60238;60233;0;152;156;0;6029039;6029023;;"Ficus bussei ""somalensis""";156;;;25;#REF!;#REF!;#REF!;#REF!;
FIC SPI;60238;60233;0;152;156;0;6029039;6029023;;Ficus spicies;156;;;13;#REF!;#REF!;#REF!;#REF!;
FIC STR;60238;60233;0;152;156;0;6029039;6029023;;Ficus stricta;156;;;13;#REF!;#REF!;#REF!;#REF!;
FIC TRI;60238;60233;0;152;156;0;6029039;6029023;;Ficus triangularis;156;;;18;#REF!;#REF!;#REF!;#REF!;
FIC WIL;60238;60233;0;152;156;0;6029039;6029023;;Ficus wildemanniana;156;;;19;#REF!;#REF!;#REF!;#REF!;
FIC zam;60238;60233;0;152;156;0;6029039;6029023;;"Ficus bussei ""zambesiaca""";156;;;25;#REF!;#REF!;#REF!;#REF!;
FICINIA;60232;60232;0;220;220;0;6029022;6029022;;Ficinia truncata;;;;16;#REF!;#REF!;#REF!;#REF!;
FICINIA TRA;60232;60232;0;220;220;0;6029022;6029022;;Ficinia truncata;;;;16;#REF!;#REF!;#REF!;#REF!;
FICINIA TRANCATA;60232;60232;0;220;220;0;6029022;6029022;;Ficinia truncata;;;;16;#REF!;#REF!;#REF!;#REF!;
FICINIA TRU;60232;60232;0;220;220;0;6029022;6029022;;Ficinia truncata;;;;16;#REF!;#REF!;#REF!;#REF!;
FICINIA truncata;60232;60232;0;220;220;0;6029022;6029022;;Ficinia truncata;;;;16;#REF!;#REF!;#REF!;#REF!;
FICNIA;60232;60232;0;220;220;0;6029022;6029022;;Ficinia truncata;;;;16;#REF!;#REF!;#REF!;#REF!;
FICUS;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Ficus (sjekk type);;;;18;Sjekk?;Tollvare?;Hybrid?;;
FICUS ALI;60238;60233;0;152;156;0;6029039;6029023;;"Ficus binnendijkii ""alii""";156;;;25;#REF!;#REF!;#REF!;#REF!;
FICUS ALII;60238;60233;0;152;156;0;6029039;6029023;;"Ficus binnendijkii ""alii""";156;;;25;#REF!;#REF!;#REF!;#REF!;
FICUS ALT;60238;60233;0;152;156;0;6029039;6029023;;Ficus altissima;156;;;15;#REF!;#REF!;#REF!;#REF!;
FICUS ALTISSIMA;60238;60233;0;152;156;0;6029039;6029023;;Ficus altissima;156;;;15;#REF!;#REF!;#REF!;#REF!;
FICUS AMS;60238;60233;0;152;156;0;6029039;6029023;;Ficus binnendijkii ;"""amstel king""";;;19;#REF!;#REF!;#REF!;#REF!;
FICUS AMSTEL;60238;60233;0;152;156;0;6029039;6029023;;Ficus binnendijkii ;"""amstel king""";;;19;#REF!;#REF!;#REF!;#REF!;
FICUS AMSTEL KING;60238;60233;0;152;156;0;6029039;6029023;;Ficus binnendijkii ;"""amstel king""";;;19;#REF!;#REF!;#REF!;#REF!;
FICUS ANO;60238;60233;0;152;156;0;6029039;6029023;;Ficus punctata (anouk);156;;;22;#REF!;#REF!;#REF!;#REF!;
FICUS ANOUK;60238;60233;0;152;156;0;6029039;6029023;;Ficus punctata (anouk);156;;;22;#REF!;#REF!;#REF!;#REF!;
FICUS AUS;60238;60233;0;152;156;0;6029039;6029023;;Ficus australis;156;;;15;#REF!;#REF!;#REF!;#REF!;
FICUS AUSTRALIS;60238;60233;0;152;156;0;6029039;6029023;;Ficus australis;156;;;15;#REF!;#REF!;#REF!;#REF!;
FICUS BAM;60238;60233;0;152;156;0;6029039;6029023;;"Ficus lyrata ""bambino""";156;;;22;#REF!;#REF!;#REF!;#REF!;
FICUS BAMBINO;60238;60233;0;152;156;0;6029039;6029023;;"Ficus lyrata ""bambino""";156;;;22;#REF!;#REF!;#REF!;#REF!;
FICUS BEN;60238;60233;0;152;156;0;6029039;6029023;;Ficus benjamina;156;;;15;#REF!;#REF!;#REF!;#REF!;
FICUS BENG;60238;60233;0;152;156;0;6029039;6029023;;Ficus benghalensis;156;;;18;#REF!;#REF!;#REF!;#REF!;
FICUS BENGHALENSIS;60238;60233;0;152;156;0;6029039;6029023;;Ficus benghalensis;156;;;18;#REF!;#REF!;#REF!;#REF!;
FICUS BENJAMINA;60238;60233;0;152;156;0;6029039;6029023;;Ficus benjamina;156;;;15;#REF!;#REF!;#REF!;#REF!;
FICUS BIN;60238;60233;0;152;156;0;6029039;6029023;;Ficus binnendijkii;156;;;18;#REF!;#REF!;#REF!;#REF!;
FICUS BINNENDIJKII;60238;60233;0;152;156;0;6029039;6029023;;Ficus binnendijkii;156;;;18;#REF!;#REF!;#REF!;#REF!;
Ficus binnendijkii ;60238;60233;0;152;156;0;6029039;6029023;;Ficus binnendijkii;156;;;18;#REF!;#REF!;#REF!;#REF!;
FICUS BUS;60238;60233;0;152;156;0;6029039;6029023;;Ficus bussei;156;;;12;#REF!;#REF!;#REF!;#REF!;
FICUS BUSEI;60238;60233;0;152;156;0;6029039;6029023;;Ficus bussei;156;;;12;#REF!;#REF!;#REF!;#REF!;
FICUS BUSSEI;60238;60233;0;152;156;0;6029039;6029023;;Ficus bussei;156;;;12;#REF!;#REF!;#REF!;#REF!;
FICUS CAR;60238;60233;0;152;156;0;6029039;6029023;;Ficus carica (fiken);156;;;20;#REF!;#REF!;#REF!;#REF!;
FICUS CARICA;60238;60233;0;152;156;0;6029039;6029023;;Ficus carica (fiken);156;;;20;#REF!;#REF!;#REF!;#REF!;
Ficus changuensis;60238;60233;0;152;156;0;6029039;6029023;;"Ficus bussei ""changuensis""";156;;;26;#REF!;#REF!;#REF!;#REF!;
FICUS COL;60238;60233;0;152;156;0;6029039;6029023;;"Ficus benjamina ""columnar""";156;;;26;#REF!;#REF!;#REF!;#REF!;
FICUS COLUMNAR;60238;60233;0;152;156;0;6029039;6029023;;"Ficus benjamina ""columnar""";156;;;26;#REF!;#REF!;#REF!;#REF!;
FICUS CYA;60238;60233;0;152;156;0;6029039;6029023;;Ficus cyathistipula;156;;;19;#REF!;#REF!;#REF!;#REF!;
FICUS CYATHISTIPULA;60238;60233;0;152;156;0;6029039;6029023;;Ficus cyathistipula;156;;;19;#REF!;#REF!;#REF!;#REF!;
FICUS DAN;60238;60233;0;152;156;0;6029039;6029023;;"Ficus benjamina ""danielle""";156;;;26;#REF!;#REF!;#REF!;#REF!;
FICUS DANIELLE;60238;60233;0;152;156;0;6029039;6029023;;"Ficus benjamina ""danielle""";156;;;26;#REF!;#REF!;#REF!;#REF!;
FICUS DEL;60238;60233;0;152;156;0;6029039;6029023;;Ficus deltoidea;156;;;15;#REF!;#REF!;#REF!;#REF!;
FICUS DELTOIDEA;60238;60233;0;152;156;0;6029039;6029023;;Ficus deltoidea;156;;;15;#REF!;#REF!;#REF!;#REF!;
FICUS DWA;60238;60233;0;152;156;0;6029039;6029023;;"Ficus benjamina ""dwarf nina""";156;;;28;#REF!;#REF!;#REF!;#REF!;
FICUS DWARF;60238;60233;0;152;156;0;6029039;6029023;;"Ficus benjamina ""dwarf nina""";156;;;28;#REF!;#REF!;#REF!;#REF!;
FICUS ELA;60237;60233;0;154;156;0;6029032;6029023;;Ficus elastica;156;;;14;#REF!;#REF!;#REF!;#REF!;
FICUS ELASTICA;60237;60233;0;154;156;0;6029032;6029023;;Ficus elastica;156;;;14;#REF!;#REF!;#REF!;#REF!;
Ficus fasciculata;60238;60233;0;152;156;0;6029039;6029023;;"Ficus bussei ""fasciculata""";156;;;26;#REF!;#REF!;#REF!;#REF!;
FICUS KIN;60238;60233;0;152;156;0;6029039;6029023;;Ficus binnendijkii ;"""amstel king""";;;19;#REF!;#REF!;#REF!;#REF!;
FICUS KIN;60238;60233;0;152;156;0;6029039;6029023;;"Ficus benjamina ""kinky""";156;;;23;#REF!;#REF!;#REF!;#REF!;
FICUS KINKY;60238;60233;0;152;156;0;6029039;6029023;;"Ficus benjamina ""kinky""";156;;;23;#REF!;#REF!;#REF!;#REF!;
FICUS LEP;60238;60233;0;152;156;0;6029039;6029023;;Ficus leprieurii(triangu);156;;;25;#REF!;#REF!;#REF!;#REF!;
Ficus leprieurii;60238;60233;0;152;156;0;6029039;6029023;;Ficus triangularis;156;;;18;#REF!;#REF!;#REF!;#REF!;
FICUS LEPRIEURII(TRIANGU);60238;60233;0;152;156;0;6029039;6029023;;Ficus leprieurii(triangu);156;;;25;#REF!;#REF!;#REF!;#REF!;
FICUS LIN;60238;60233;0;152;156;0;6029039;6029023;;Ficus lingua;156;;;12;#REF!;#REF!;#REF!;#REF!;
FICUS LINGUA;60238;60233;0;152;156;0;6029039;6029023;;Ficus lingua;156;;;12;#REF!;#REF!;#REF!;#REF!;
FICUS LYR;60238;60233;0;152;156;0;6029039;6029023;;Ficus lyrata;156;;;12;#REF!;#REF!;#REF!;#REF!;
FICUS LYRATA;60238;60233;0;152;156;0;6029039;6029023;;Ficus lyrata;156;;;12;#REF!;#REF!;#REF!;#REF!;
FICUS MAC;60238;60233;0;152;156;0;6029039;6029023;;Ficus macrophylla;156;;;17;#REF!;#REF!;#REF!;#REF!;
FICUS MACROPHYLLA;60238;60233;0;152;156;0;6029039;6029023;;Ficus macrophylla;156;;;17;#REF!;#REF!;#REF!;#REF!;
Ficus magenjensis;60238;60233;0;152;156;0;6029039;6029023;;"Ficus bussei ""magenjensis""";156;;;26;#REF!;#REF!;#REF!;#REF!;
FICUS MIC;60238;60233;0;152;156;0;6029039;6029023;;Ficus microcarpa;156;;;16;#REF!;#REF!;#REF!;#REF!;
FICUS MICROCARPA;60238;60233;0;152;156;0;6029039;6029023;;Ficus microcarpa;156;;;16;#REF!;#REF!;#REF!;#REF!;
FICUS MOC;60238;60233;0;152;156;0;6029039;6029023;;Ficus microcarpa 'moclame';156;;;26;#REF!;#REF!;#REF!;#REF!;
FICUS MOCLAME;60238;60233;0;152;156;0;6029039;6029023;;Ficus microcarpa 'moclame';156;;;26;#REF!;#REF!;#REF!;#REF!;
FICUS NAT;60238;60233;0;152;156;0;6029039;6029023;;"Ficus benjamina ""natacha""";156;;;25;#REF!;#REF!;#REF!;#REF!;
FICUS NATACHA;60238;60233;0;152;156;0;6029039;6029023;;"Ficus benjamina ""natacha""";156;;;25;#REF!;#REF!;#REF!;#REF!;
Ficus natalensis;60238;60233;0;152;156;0;6029039;6029023;;Ficus triangularis;156;;;18;#REF!;#REF!;#REF!;#REF!;
FICUS NER;60238;60233;0;152;156;0;6029039;6029023;;Ficus neriifolia;156;;;16;#REF!;#REF!;#REF!;#REF!;
FICUS NERIIFOLIA;60238;60233;0;152;156;0;6029039;6029023;;Ficus neriifolia;156;;;16;#REF!;#REF!;#REF!;#REF!;
FICUS NIN;60238;60233;0;152;156;0;6029039;6029023;;"Ficus benjamina ""dwarf nina""";156;;;28;#REF!;#REF!;#REF!;#REF!;
FICUS NINA;60238;60233;0;152;156;0;6029039;6029023;;"Ficus benjamina ""dwarf nina""";156;;;28;#REF!;#REF!;#REF!;#REF!;
Ficus nit;60238;60233;0;152;156;0;6029039;6029023;;"Ficus microcarpa ""nitida""";156;;;25;#REF!;#REF!;#REF!;#REF!;
Ficus nitida;60238;60233;0;152;156;0;6029039;6029023;;"Ficus microcarpa ""nitida""";156;;;25;#REF!;#REF!;#REF!;#REF!;
FICUS PAN;60238;60233;0;152;156;0;6029039;6029023;;"Ficus ""pandora"" benjamina";156;;;25;#REF!;#REF!;#REF!;#REF!;
FICUS PANDORA;60238;60233;0;152;156;0;6029039;6029023;;"Ficus ""pandora"" benjamina";156;;;25;#REF!;#REF!;#REF!;#REF!;
FICUS PUM;60238;60233;0;152;156;0;6029039;6029023;;Ficus pumila;156;;;12;#REF!;#REF!;#REF!;#REF!;
FICUS PUMILA;60238;60233;0;152;156;0;6029039;6029023;;Ficus pumila;156;;;12;#REF!;#REF!;#REF!;#REF!;
FICUS PUN;60238;60233;0;152;156;0;6029039;6029023;;Ficus punctata (anouk);156;;;22;#REF!;#REF!;#REF!;#REF!;
FICUS PUNCTATA;60238;60233;0;152;156;0;6029039;6029023;;Ficus punctata (anouk);156;;;22;#REF!;#REF!;#REF!;#REF!;
FICUS REL;60238;60233;0;152;156;0;6029039;6029023;;Ficus religiosa;156;;;15;#REF!;#REF!;#REF!;#REF!;
FICUS RELIGIOSA;60238;60233;0;152;156;0;6029039;6029023;;Ficus religiosa;156;;;15;#REF!;#REF!;#REF!;#REF!;
FICUS RET;60238;60233;0;152;156;0;6029039;6029023;;Ficus retusa;156;;;12;#REF!;#REF!;#REF!;#REF!;
FICUS RETUSA;60238;60233;0;152;156;0;6029039;6029023;;Ficus retusa;156;;;12;#REF!;#REF!;#REF!;#REF!;
FICUS ROB;60237;60233;0;154;156;0;6029032;6029023;;Ficus robusta;156;;;13;#REF!;#REF!;#REF!;#REF!;
FICUS ROBUSTA;60237;60233;0;154;156;0;6029032;6029023;;Ficus robusta;156;;;13;#REF!;#REF!;#REF!;#REF!;
FICUS SAG;60238;60233;0;152;156;0;6029039;6029023;;Ficus sagittata;156;;;15;#REF!;#REF!;#REF!;#REF!;
FICUS SAGITTATA;60238;60233;0;152;156;0;6029039;6029023;;Ficus sagittata;156;;;15;#REF!;#REF!;#REF!;#REF!;
FICUS SCH;60238;60233;0;152;156;0;6029039;6029023;;Ficus schlechteri;156;;;17;#REF!;#REF!;#REF!;#REF!;
FICUS SCHLECHTERI;60238;60233;0;152;156;0;6029039;6029023;;Ficus schlechteri;156;;;17;#REF!;#REF!;#REF!;#REF!;
Ficus somalensis;60238;60233;0;152;156;0;6029039;6029023;;"Ficus bussei ""somalensis""";156;;;25;#REF!;#REF!;#REF!;#REF!;
FICUS SPI;60238;60233;0;152;156;0;6029039;6029023;;Ficus spicies;156;;;13;#REF!;#REF!;#REF!;#REF!;
FICUS SPICIES;60238;60233;0;152;156;0;6029039;6029023;;Ficus spicies;156;;;13;#REF!;#REF!;#REF!;#REF!;
FICUS STR;60238;60233;0;152;156;0;6029039;6029023;;Ficus stricta;156;;;13;#REF!;#REF!;#REF!;#REF!;
FICUS STRICTA;60238;60233;0;152;156;0;6029039;6029023;;Ficus stricta;156;;;13;#REF!;#REF!;#REF!;#REF!;
FICUS TIN;60238;60233;0;152;156;0;6029039;6029023;;Ficus tineka (robusta);156;;;22;#REF!;#REF!;#REF!;#REF!;
FICUS TINEKA (ROBUSTA);60238;60233;0;152;156;0;6029039;6029023;;Ficus tineka (robusta);156;;;22;#REF!;#REF!;#REF!;#REF!;
FICUS TRI;60238;60233;0;152;156;0;6029039;6029023;;Ficus triangularis;156;;;18;#REF!;#REF!;#REF!;#REF!;
FICUS TRIANGULARIS;60238;60233;0;152;156;0;6029039;6029023;;Ficus triangularis;156;;;18;#REF!;#REF!;#REF!;#REF!;
FICUS WIL;60238;60233;0;152;156;0;6029039;6029023;;Ficus wildemanniana;156;;;19;#REF!;#REF!;#REF!;#REF!;
FICUS WILDEMANNIANA;60238;60233;0;152;156;0;6029039;6029023;;Ficus wildemanniana;156;;;19;#REF!;#REF!;#REF!;#REF!;
Ficus zambesiaca;60238;60233;0;152;156;0;6029039;6029023;;"Ficus bussei ""zambesiaca""";156;;;25;#REF!;#REF!;#REF!;#REF!;
Filependula;60232;60232;0;220;220;0;6029022;6029022;;Filependula spp;;;;15;#REF!;#REF!;#REF!;#REF!;
FILIPENDULA;60232;60232;0;220;220;0;6029022;6029022;;Filipendula spp;;;;15;#REF!;#REF!;#REF!;#REF!;
Filipendula mul;60232;60232;0;220;220;0;6029022;6029022;;Filipendula multijuga;;;;21;#REF!;#REF!;#REF!;#REF!;
Filipendula multijuga;60232;60232;0;220;220;0;6029022;6029022;;Filipendula multijuga;;;;21;#REF!;#REF!;#REF!;#REF!;
FILIPENDULA PUR;60232;60232;0;220;220;0;6029022;6029022;;Filipendula purpurea;;;;20;#REF!;#REF!;#REF!;#REF!;
FILIPENDULA PURPUREA;60232;60232;0;220;220;0;6029022;6029022;;Filipendula purpurea;;;;20;#REF!;#REF!;#REF!;#REF!;
FILIPENDULA VUL;60232;60232;0;220;220;0;6029022;6029022;;Filipendula vulgaris;;;;20;#REF!;#REF!;#REF!;#REF!;
FILIPENDULA VULGARIS;60232;60232;0;220;220;0;6029022;6029022;;Filipendula vulgaris;;;;20;#REF!;#REF!;#REF!;#REF!;
FITTONIA;60238;60233;0;152;156;0;6029039;6029023;;Fittonia spp;156;;;12;#REF!;#REF!;#REF!;#REF!;
FITTONIA VER;60238;60233;0;152;156;0;6029039;6029023;;Fittonia verschaffeltii;156;;;23;#REF!;#REF!;#REF!;#REF!;
FITTONIA VERSCHAFFELTII;60238;60233;0;152;156;0;6029039;6029023;;Fittonia verschaffeltii;156;;;23;#REF!;#REF!;#REF!;#REF!;
FIX;391410;391410;0;752;39140000;0;39140000;39140000;;Fix hydro nutrients bucket;;;;26;#REF!;#REF!;#REF!;#REF!;
Fla;392320;392320;0;753;39233002;0;39233002;39233002;;Flasker <3 liter;;;;16;#REF!;#REF!;#REF!;#REF!;
Flasker;392320;392320;0;754;39233002;0;39233002;39233002;;Flasker <3 liter;;;;16;#REF!;#REF!;#REF!;#REF!;
FLE;460214;460214;460214;504;504;504;46021901;46021901;46021901;Flettekurver;;;;12;#REF!;#REF!;#REF!;#REF!;
FLETTEKURVER;460214;460214;460214;504;504;504;46021901;46021901;46021901;Flettekurver;;;;12;#REF!;#REF!;#REF!;#REF!;
FOCKEA;60238;60233;0;152;156;0;6029039;6029023;;Fockea spp;156;;;10;#REF!;#REF!;#REF!;#REF!;
FOCKEA EDU;60238;60233;0;152;156;0;6029039;6029023;;Fockea edulis;156;;;13;#REF!;#REF!;#REF!;#REF!;
FOCKEA EDULIS;60238;60233;0;152;156;0;6029039;6029023;;Fockea edulis;156;;;13;#REF!;#REF!;#REF!;#REF!;
FOENICULUM;60238;60233;0;152;156;0;6029039;6029023;;Foeniculum spp;156;;;14;#REF!;#REF!;#REF!;#REF!;
FOENICULUM VUL;60238;60233;0;152;156;0;6029039;6029023;;Foeniculum vulgare;156;;;18;#REF!;#REF!;#REF!;#REF!;
FOENICULUM VULGARE;60238;60233;0;152;156;0;6029039;6029023;;Foeniculum vulgare;156;;;18;#REF!;#REF!;#REF!;#REF!;
FOLIE;392010;392010;0;757;39201000;0;39201000;39201000;;Plastfolie;;;;10;#REF!;#REF!;#REF!;#REF!;
FORSYTHIA;60243;60243;0;114;114;0;6029049;6029049;;Forsythia spp;;;;13;#REF!;#REF!;#REF!;#REF!;
FORSYTHIA EUR;60243;60243;0;114;114;0;6029049;6029049;;Forsythia europaea;;;;18;#REF!;#REF!;#REF!;#REF!;
FORSYTHIA EUROPAEA;60243;60243;0;114;114;0;6029049;6029049;;Forsythia europaea;;;;18;#REF!;#REF!;#REF!;#REF!;
FORSYTHIA INT;60231;60231;0;172;172;0;6029021;6029021;;Forsythia intermedia;;;;20;#REF!;#REF!;#REF!;#REF!;
FORSYTHIA INTERMEDIA;60231;60231;0;172;172;0;6029021;6029021;;Forsythia intermedia;;;;20;#REF!;#REF!;#REF!;#REF!;
FORSYTHIA OVA;60243;60243;0;114;114;0;6029049;6029049;;Forsythia ovata;;;;15;#REF!;#REF!;#REF!;#REF!;
FORSYTHIA OVATA;60243;60243;0;114;114;0;6029049;6029049;;Forsythia ovata;;;;15;#REF!;#REF!;#REF!;#REF!;
FORSYTHIA SUS;60243;60243;0;114;114;0;6029049;6029049;;Forsythia suspensa;;;;18;#REF!;#REF!;#REF!;#REF!;
FORSYTHIA SUSPENSA;60243;60243;0;114;114;0;6029049;6029049;;Forsythia suspensa;;;;18;#REF!;#REF!;#REF!;#REF!;
FORTUNELLA JAP;60243;60243;0;114;114;0;6029049;6029049;;Fortunella japonica;;;;19;#REF!;#REF!;#REF!;#REF!;
FORTUNELLA JAPONICA;60243;60243;0;114;114;0;6029049;6029049;;Fortunella japonica;;;;19;#REF!;#REF!;#REF!;#REF!;
FORTUNELLA MAR;60243;60243;0;114;114;0;6029049;6029049;;Fortunella marginata;;;;20;#REF!;#REF!;#REF!;#REF!;
FORTUNELLA MARGINATA;60243;60243;0;114;114;0;6029049;6029049;;Fortunella marginata;;;;20;#REF!;#REF!;#REF!;#REF!;
Fothergilla;60231;60231;0;172;172;0;6029021;6029021;;Fothergilla spp;;;;15;#REF!;#REF!;#REF!;#REF!;
Fothergilla maj;60231;60231;0;172;172;0;6029021;6029021;;Fothergilla major;;;;17;#REF!;#REF!;#REF!;#REF!;
Fothergilla major;60231;60231;0;172;172;0;6029021;6029021;;Fothergilla major;;;;17;#REF!;#REF!;#REF!;#REF!;
FRAG.X POT;60243;60243;0;114;114;0;6029049;6029049;;Frag.X poten.;;;;13;#REF!;#REF!;#REF!;#REF!;
FRAG.X POTEN.;60243;60243;0;114;114;0;6029049;6029049;;Frag.X poten.;;;;13;#REF!;#REF!;#REF!;#REF!;
FRAGARIA;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD FRAGARIA;;;;22;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
FRAGARIA ANA;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD FRAGARIA ANANASSA;;;;31;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
FRAGARIA ANANASSA;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD FRAGARIA ANANASSA;;;;31;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
FRAGARIA NIP;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD FRAGARIA NIPPONICA;;;;32;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
FRAGARIA NIPPONICA;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD FRAGARIA NIPPONICA;;;;32;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
FRAGARIA VES;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD FRAGARIA VESCA;;;;28;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
FRAGARIA VESCA;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD FRAGARIA VESCA;;;;28;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
FRAGARIA X H;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD FRAGARIA X HYDBRID;;;;32;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
FRAGARIA X HYDBRID;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD FRAGARIA X HYDBRID;;;;32;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
FRAXINUS;60231;60231;0;172;172;0;6029021;6029021;;Fraxinus spp;;;;12;#REF!;#REF!;#REF!;#REF!;
FRAXINUS ANG;60238;60233;0;152;156;0;6029039;6029023;;Fraxinus angustifolia;156;;;21;#REF!;#REF!;#REF!;#REF!;
FRAXINUS ANGUSTIFOLIA;60238;60233;0;152;156;0;6029039;6029023;;Fraxinus angustifolia;156;;;21;#REF!;#REF!;#REF!;#REF!;
FRAXINUS EXC;60231;60231;0;172;172;0;6029021;6029021;;Fraxinus excelsior;;;;18;#REF!;#REF!;#REF!;#REF!;
FRAXINUS EXCELSIOR;60231;60231;0;172;172;0;6029021;6029021;;Fraxinus excelsior;;;;18;#REF!;#REF!;#REF!;#REF!;
FRAXINUS ORN;60238;60233;0;152;156;0;6029039;6029023;;Fraxinus ornus;156;;;14;#REF!;#REF!;#REF!;#REF!;
